sample,receptor,insert_locus,donor,delete_start,delete_end,reverse_flag
SAMEA3449380,MGYG000001367_5,70722,MGYG000000198_13,6713,8632,False
SAMEA3449380,MGYG000002506_1,1244258,MGYG000002520_1,3900121,3901886,True
SAMEA3449380,MGYG000003192_180,218,MGYG000002478_1,46224,4229659,True
SAMEA3449380,MGYG000001367_1,120461,MGYG000000198_13,6717,8626,True
SAMEA3449381,MGYG000000670_15,19740,MGYG000000655_143,821,2587,False
SAMEA3449381,MGYG000001368_4,312767,MGYG000001698_6,17050,25235,True
SAMEA3449381,MGYG000004252_6,22606,MGYG000002715_3,66165,71105,True
SAMEA3449381,MGYG000000045_12,32654,MGYG000000655_143,823,2584,True
SAMEA3449381,MGYG000000065_27,15001,MGYG000001374_1,830277,858607,True
SAMEA3449381,MGYG000004140_83,1478,MGYG000003715_56,19461,21016,True
SAMEA3449381,MGYG000000045_11,15749,MGYG000004045_97,1147,3171,True
SAMEA3449381,MGYG000000730_1,133468,MGYG000000574_749,759,2041,False
SAMEA3449381,MGYG000004747_12,13701,MGYG000002256_42,20768,22253,True
SAMEA3449381,MGYG000004245_3,13511,MGYG000000730_10,56290,71475,False
SAMEA3449382,MGYG000001338_1,2685339,MGYG000004481_60,119,1814,True
SAMEA3449382,MGYG000001302.1_3,526860,MGYG000003084_128,574,1931,False
SAMEA3449382,MGYG000000003_3,271748,MGYG000001420_1,2029668,2041841,False
SAMEA3449382,MGYG000001302.1_2,320039,MGYG000003084_128,575,1931,True
SAMEA3449382,MGYG000000262_15,54309,MGYG000000077_19,78686,79568,True
SAMEA3449382,MGYG000001378_3,724583,MGYG000002171_23,4783,6090,False
SAMEA3449382,MGYG000004794_18,20796,MGYG000000982_31,7166,8962,False
SAMEA3449382,MGYG000001378_5,162035,MGYG000001977_266,412,3142,False
SAMEA3449382,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMEA3449382,MGYG000002321_1,652914,MGYG000004282_1,9481,10992,False
SAMEA3449382,MGYG000001378_5,75915,MGYG000001977_266,413,3135,True
SAMEA3449383,MGYG000002581_8,43213,MGYG000000857_2,200874,202109,True
SAMEA3449383,MGYG000001338_1,2279409,MGYG000003695_12,99204,100054,False
SAMEA3449383,MGYG000000041_15,81381,MGYG000004250_15,61799,71084,False
SAMEA3449384,MGYG000001420_2,619985,MGYG000003084_128,576,1931,True
SAMEA3449384,MGYG000000343_32,7584,MGYG000001345_27,64213,66926,True
SAMEA3449384,MGYG000000003_2,625858,MGYG000003084_128,573,1930,False
SAMEA3449384,MGYG000000003_2,673803,MGYG000000074_2,364285,442128,False
SAMEA3449384,MGYG000000148_19,33443,MGYG000003715_56,19459,21010,True
SAMEA3449384,MGYG000000372_1,151102,MGYG000001825_249,978,2211,True
SAMEA3449384,MGYG000002773_17,21218,MGYG000001942_109,542,2055,False
SAMEA3449384,MGYG000000730_16,18271,MGYG000000574_749,758,2041,False
SAMEA3449384,MGYG000002371_1,204432,MGYG000000074_2,364285,442115,False
SAMEA3449384,MGYG000000003_10,18635,MGYG000003084_128,576,1931,True
SAMEA3449384,MGYG000004552_2,148986,MGYG000000721_7,2628,3898,True
SAMEA3449384,MGYG000000150_39,38858,MGYG000002210_236,1221,3767,False
SAMEA3449384,MGYG000000372_4,78910,MGYG000001825_249,975,2211,False
SAMEA3449384,MGYG000000730_4,161058,MGYG000000574_749,758,2041,False
SAMEA3449384,MGYG000000730_2,54617,MGYG000000574_749,765,2042,True
SAMEA3449384,MGYG000000148_55,632,MGYG000003715_56,19452,21010,True
SAMEA3449384,MGYG000000148_3,113458,MGYG000003715_56,19456,21015,False
SAMEA3449384,MGYG000000074_1,453570,MGYG000004006_1,154533,186571,True
SAMEA3449384,MGYG000000730_24,12766,MGYG000000574_749,759,2041,False
SAMEA3449384,MGYG000000148_1,289706,MGYG000003715_56,19457,21017,False
SAMEA3449384,MGYG000004658_53,54461,MGYG000000074_2,364285,442115,False
SAMEA3449384,MGYG000000730_1,133473,MGYG000000574_749,759,2041,False
SAMEA3449384,MGYG000000730_6,112063,MGYG000000574_749,756,2042,False
SAMEA3449384,MGYG000000372_3,92801,MGYG000001825_249,979,2211,True
SAMEA3449385,MGYG000003484_86,21943,MGYG000003214_294,1647,3287,False
SAMEA3449385,MGYG000002492_1,951415,MGYG000001374_3,80317,81398,False
SAMEA3449385,MGYG000000646_6,41028,MGYG000001374_1,830277,858609,True
SAMEA3449385,MGYG000000209_8,38154,MGYG000001374_1,830277,858612,True
SAMEA3449385,MGYG000000144_1,384782,MGYG000004469_1,83842,100312,False
SAMEA3449385,MGYG000000209_13,21234,MGYG000001374_1,830276,858613,False
SAMEA3449385,MGYG000001302.1_5,776363,MGYG000004658_56,1466,13035,True
SAMEA3449385,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMEA3449416,MGYG000002143_1,99449,MGYG000002156_4,72096,80022,False
SAMEA3449416,MGYG000001337_2,2166347,MGYG000002549_6,820915,901727,False
SAMEA3449416,MGYG000002321_2,677268,MGYG000001202_9,105635,113064,False
SAMEA3449416,MGYG000004797_43,13482,MGYG000002171_23,4780,6094,True
SAMEA3449417,MGYG000000045_19,9244,MGYG000000655_143,820,2582,False
SAMEA3449417,MGYG000004111_28,12536,MGYG000004159_1,15275,50541,False
SAMEA3449417,MGYG000004794_18,20794,MGYG000000982_31,7164,8960,False
SAMEA3449417,MGYG000002507_23,6487,MGYG000002351_2,124690,127101,False
SAMEA3449417,MGYG000002506_1,2615156,MGYG000002351_2,124693,127102,True
SAMEA3449417,MGYG000004245_5,13574,MGYG000004276_1,75497,76452,False
SAMEA3449417,MGYG000003192_180,217,MGYG000002478_1,5202,4229660,True
SAMEA3449417,MGYG000004794_7,34174,MGYG000000982_31,7168,8960,True
SAMEA3449417,MGYG000003875_14,57131,MGYG000003970_420,984,1684,True
SAMEA3449417,MGYG000004245_2,49181,MGYG000004276_1,75502,76453,False
SAMEA3449417,MGYG000002444_16,45001,MGYG000000655_143,820,2583,False
SAMEA3449418,MGYG000001420_1,138309,MGYG000003084_128,572,1929,False
SAMEA3449418,MGYG000002478_1,4718056,MGYG000003351_518,155,1598,True
SAMEA3449418,MGYG000000209_35,1565,MGYG000004586_312,378,2080,True
SAMEA3449418,MGYG000004105_13,57654,MGYG000001391_2,155228,249792,True
SAMEA3449418,MGYG000000003_3,271732,MGYG000001420_1,2029651,2041839,False
SAMEA3449418,MGYG000000054_8,24378,MGYG000001910_40,20060,22736,False
SAMEA3449418,MGYG000000672_2,110550,MGYG000000584_72,5496,7446,True
SAMEA3449418,MGYG000000606_1,323226,MGYG000000584_72,5495,7448,True
SAMEA3449418,MGYG000000144_1,719801,MGYG000002171_23,4784,6093,True
SAMEA3449418,MGYG000001659_22,915,MGYG000003351_518,151,1596,False
SAMEA3449418,MGYG000001420_2,1698167,MGYG000003084_128,574,1931,True
SAMEA3449418,MGYG000000003_3,298679,MGYG000003084_128,572,1936,False
SAMEA3449418,MGYG000000209_6,70384,MGYG000004586_312,379,2080,True
SAMEA3449418,MGYG000003294_586,340,MGYG000003214_166,260,2855,True
SAMEA3449418,MGYG000002720_41,14286,MGYG000002156_4,72095,80021,False
SAMEA3449418,MGYG000001429_38,72367,MGYG000003084_128,574,1931,True
SAMEA3449419,MGYG000003192_180,217,MGYG000002478_1,46220,4229660,True
SAMEA3449419,MGYG000000169_16,17169,MGYG000004055_6,76992,117852,False
SAMEA3449419,MGYG000004388_24,13241,MGYG000002410_12,508857,554083,False
SAMEA3449419,MGYG000000003_6,133193,MGYG000003084_128,572,1929,False
SAMEA3449419,MGYG000002506_1,1244257,MGYG000002520_1,3900123,3901888,True
SAMEA3449419,MGYG000002993_2,88871,MGYG000000370_3,99125,99825,False
SAMEA3449419,MGYG000000714_3,13987,MGYG000003222_119,764,2335,False
SAMEA3449419,MGYG000000003_2,18366,MGYG000003084_128,574,1931,True
SAMEA3449419,MGYG000002034_7,33342,MGYG000001632_43,1051,2785,True
SAMEA3449419,MGYG000000003_1,162495,MGYG000003084_128,578,1931,True
SAMEA3449419,MGYG000000003_5,139679,MGYG000003084_128,575,1931,True
SAMEA3449420,MGYG000002581_10,10094,MGYG000000421_39,5391,7058,True
SAMEA3449420,MGYG000004494_22,346,MGYG000000982_31,7168,8962,True
SAMEA3449420,MGYG000003488_6,178598,MGYG000003214_166,258,2855,False
SAMEA3449420,MGYG000001866_12,27861,MGYG000002905_69,1425,3086,False
SAMEA3449421,MGYG000000074_2,499337,MGYG000004006_1,154530,186572,True
SAMEA3449421,MGYG000003242_111,28630,MGYG000001306_12,27272,29376,True
SAMEA3449421,MGYG000001166_2,11466,MGYG000003084_128,574,1931,False
SAMEA3449421,MGYG000000074_2,186861,MGYG000004658_56,1466,13029,True
SAMEA3449421,MGYG000000003_10,15464,MGYG000000221_1,332800,335267,True
SAMEA3449421,MGYG000002549_5,5914,MGYG000001345_27,64215,66927,True
SAMEA3449421,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMEA3449422,MGYG000001346_14,1077854,MGYG000000854_1,204153,205188,True
SAMEA3449422,MGYG000000003_1,162496,MGYG000003084_128,578,1931,True
SAMEA3449422,MGYG000000003_4,483574,MGYG000003084_128,575,1931,True
SAMEA3449422,MGYG000000003_3,475474,MGYG000003084_128,573,1930,False
SAMEA3449422,MGYG000000696_69,324,MGYG000003084_128,576,1930,False
SAMEA3449422,MGYG000000670_28,26679,MGYG000000655_143,824,2583,True
SAMEA3449422,MGYG000001306_56,72375,MGYG000003084_128,575,1930,True
SAMEA3449422,MGYG000000262_15,54309,MGYG000000077_19,78686,79567,True
SAMEA3449423,MGYG000004165_13,18044,MGYG000000090_65,1825,3170,False
SAMEA3449423,MGYG000000730_14,27118,MGYG000000574_749,765,2043,True
SAMEA3449423,MGYG000003581_152,4677,MGYG000004317_27,33506,35682,True
SAMEA3449423,MGYG000003940_1,287221,MGYG000001776_1,32176,33705,False
SAMEA3449423,MGYG000000217_44,16763,MGYG000000271_7,90191,91768,True
SAMEA3449423,MGYG000003940_1,162290,MGYG000001776_1,32175,33701,True
SAMEA3449423,MGYG000001814_97,1619,MGYG000004317_27,33507,35682,True
SAMEA3449423,MGYG000003940_2,26973,MGYG000001776_1,32177,33703,False
SAMEA3449423,MGYG000003891_206,3850,MGYG000003214_92,1759,2936,True
SAMEA3449423,MGYG000003940_1,177545,MGYG000001776_1,32178,33701,False
SAMEA3449424,MGYG000002710_3,172709,MGYG000001132_31,11843,14363,False
SAMEA3449424,MGYG000000045_4,60172,MGYG000000655_143,820,2587,False
SAMEA3449424,MGYG000000045_12,32665,MGYG000000655_143,823,2584,True
SAMEA3449424,MGYG000001302.1_5,1118190,MGYG000000003_3,34289,76944,True
SAMEA3449424,MGYG000001346_12,342917,MGYG000002549_6,820915,901742,False
SAMEA3449424,MGYG000004117_8,19010,MGYG000000887_26,3412,5055,False
SAMEA3449424,MGYG000000788_85,1969,MGYG000001076_165,227,1259,False
SAMEA3449424,MGYG000001378_5,162043,MGYG000001977_266,410,3140,False
SAMEA3449424,MGYG000004117_6,106370,MGYG000000887_26,3411,5054,True
SAMEA3449424,MGYG000004245_2,63293,MGYG000000574_749,761,2042,False
SAMEA3449425,MGYG000002720_16,8947,MGYG000002156_4,72099,80024,True
SAMEA3449425,MGYG000001687_42,17850,MGYG000001681_343,451,1760,True
SAMEA3449425,MGYG000004785_2,27346,MGYG000004481_60,115,1813,False
SAMEA3449425,MGYG000001687_12,51417,MGYG000001072_114,14775,16349,False
SAMEA3449425,MGYG000000045_10,49834,MGYG000000655_143,823,2585,True
SAMEA3449425,MGYG000000486_6,36793,MGYG000002659_147,1808,3278,True
SAMEA3449425,MGYG000000045_1,84841,MGYG000004045_97,1146,3171,True
SAMEA3449425,MGYG000001697_13,35634,MGYG000000146_3,214994,227634,True
SAMEA3449425,MGYG000002444_3,28009,MGYG000000655_143,821,2583,False
SAMEA3449425,MGYG000000206_1,250530,MGYG000000146_7,45542,129918,False
SAMEA3449425,MGYG000000670_15,19738,MGYG000000655_143,820,2581,False
SAMEA3449425,MGYG000002720_2,102364,MGYG000002156_4,72096,80026,False
SAMEA3449425,MGYG000002720_10,11897,MGYG000002156_4,72097,80023,True
SAMEA3449425,MGYG000001687_3,102338,MGYG000001072_114,14777,16351,True
SAMEA3449425,MGYG000002720_15,26692,MGYG000002156_4,72097,80024,True
SAMEA3449425,MGYG000002549_7,258189,MGYG000003681_50,7208,8454,False
SAMEA3449425,MGYG000000045_7,18882,MGYG000000655_152,128,1778,True
SAMEA3449425,MGYG000001345_35,821978,MGYG000002281_2,54966,167441,False
SAMEA3449425,MGYG000001345_29,78600,MGYG000001415_2,789228,837755,True
SAMEA3449425,MGYG000000045_12,32652,MGYG000000655_143,824,2584,True
SAMEA3449426,MGYG000002478_1,4302124,MGYG000000105_5,429782,437259,True
SAMEA3449426,MGYG000000003_1,566337,MGYG000003084_128,575,1934,True
SAMEA3449426,MGYG000000263_8,140962,MGYG000000065_2,48194,87318,True
SAMEA3449426,MGYG000000069_31,491,MGYG000001781_128,346,852,False
SAMEA3449426,MGYG000000003_2,647871,MGYG000001420_1,2029654,2041839,False
SAMEA3449426,MGYG000004111_2,15951,MGYG000002287_22,818,2310,False
SAMEA3449426,MGYG000001420_2,1567582,MGYG000003084_128,575,1931,True
SAMEA3449426,MGYG000000419_2,153175,MGYG000000887_21,3679,4958,True
SAMEA3449426,MGYG000000419_1,32495,MGYG000004170_3,40673,41253,False
SAMEA3449426,MGYG000002549_6,133335,MGYG000003613_79,249,2620,True
SAMEA3449426,MGYG000000670_15,19737,MGYG000000655_143,819,2582,False
SAMEA3449426,MGYG000000419_2,7547,MGYG000000887_21,3684,4957,False
SAMEA3449426,MGYG000004849_210,3099,MGYG000000713_343,321,1814,True
SAMEA3449426,MGYG000003488_6,178596,MGYG000003214_166,256,2853,False
SAMEA3449427,MGYG000002478_1,1090962,MGYG000004006_1,28111,29146,True
SAMEA3449427,MGYG000000095_22,69223,MGYG000001698_6,17048,25237,False
SAMEA3449427,MGYG000003326_21,964,MGYG000001065_25,136666,137549,False
SAMEA3449427,MGYG000001345_29,34760,MGYG000002549_6,820908,901729,False
SAMEA3449427,MGYG000000138_2,143507,MGYG000002273_28,55380,58876,False
SAMEA4431869,MGYG000001338_1,817604,MGYG000004481_60,115,1809,True
SAMEA4431869,MGYG000002549_6,819780,MGYG000004003_8,43400,80780,False
SAMEA4431869,MGYG000002478_1,542105,MGYG000004055_26,6446,9877,False
SAMEA4431869,MGYG000004747_12,13700,MGYG000002256_42,20769,22251,True
SAMEA4431869,MGYG000001337_2,3129184,MGYG000000183_2,331163,331720,True
SAMEA4431869,MGYG000000203_22,184,MGYG000001076_165,225,1258,False
SAMEA4431869,MGYG000000203_2,341008,MGYG000001076_165,225,1258,False
SAMEA4431869,MGYG000001386_4,226238,MGYG000000086_28,10594,12500,False
SAMEA4431870,MGYG000000099_1,688674,MGYG000001710_84,98200,104070,True
SAMEA4431870,MGYG000000251_4,231421,MGYG000000206_1,472477,548772,True
SAMEA4431870,MGYG000003192_180,218,MGYG000002478_1,46226,4229659,True
SAMEA4431870,MGYG000001386_1,1214561,MGYG000000032_3,406847,408513,False
SAMEA4431870,MGYG000001367_16,21486,MGYG000000032_3,406842,408513,True
SAMEA4431870,MGYG000001367_3,314162,MGYG000000032_3,406847,408513,False
SAMEA4431871,MGYG000003192_180,215,MGYG000002478_1,46221,4229662,True
SAMEA4431871,MGYG000002057_2,59023,MGYG000004457_126,118,6989,True
SAMEA4431871,MGYG000004276_5,67149,MGYG000004784_1,58180,67160,True
SAMEA4431871,MGYG000001546_5,433788,MGYG000004658_56,1459,13031,False
SAMEA4431871,MGYG000002293_56,6063,MGYG000000272_1,184798,186720,False
SAMEA4431873,MGYG000001551_11,1857692,MGYG000003701_1,899727,906277,True
SAMEA4431875,MGYG000002393_9,20598,MGYG000002376_18,190319,191111,True
SAMEA4431875,MGYG000002544_29,14119,MGYG000000324_229,765,2425,False
SAMEA4431875,MGYG000002393_18,5554,MGYG000002376_18,190319,191112,False
SAMEA4431875,MGYG000002544_31,16755,MGYG000000324_229,766,2409,False
SAMEA4431875,MGYG000002320_3,617228,MGYG000002353_1,1859849,1862194,True
SAMEA4431875,MGYG000000236_42,22860,MGYG000004006_1,28116,29148,True
SAMEA4431876,MGYG000000159_9,102651,MGYG000001380_11,14392,17420,False
SAMEA4431877,MGYG000001346_13,821014,MGYG000003252_15,5205,6067,True
SAMEA4431877,MGYG000001346_12,430414,MGYG000003252_15,5207,6063,True
SAMEA4431877,MGYG000000179_19,69710,MGYG000002681_177,122,1792,False
SAMEA4431877,MGYG000003192_180,218,MGYG000002478_1,46225,4229659,True
SAMEA4431877,MGYG000001493_3,554084,MGYG000001386_1,309132,311876,False
SAMEA4431878,MGYG000003192_180,218,MGYG000002478_1,46220,4229659,True
SAMEA4431878,MGYG000001711_111,21018,MGYG000003699_20,18338,19945,True
SAMEA4431878,MGYG000001711_53,9113,MGYG000003699_20,18335,19944,False
SAMEA4431879,MGYG000000608_280,3074,MGYG000003214_294,1651,3287,True
SAMEA4431879,MGYG000000608_399,1123,MGYG000003214_294,1649,3290,False
SAMEA4431879,MGYG000000176_34,51068,MGYG000001380_17,545,2203,True
SAMEA4431879,MGYG000001493_3,554075,MGYG000001386_1,309132,311876,False
SAMEA4431879,MGYG000002494_5,28998,MGYG000003593_7,681,2367,True
SAMEA4431880,MGYG000000236_2,131707,MGYG000004006_1,28110,29144,False
SAMEA4431880,MGYG000000236_42,22845,MGYG000004006_1,28111,29144,True
SAMEA4431880,MGYG000001364_6,68099,MGYG000003353_312,473,2992,True
SAMEA4431880,MGYG000000045_2,1140,MGYG000002574_458,710,2347,True
SAMEA4431880,MGYG000000045_14,2631,MGYG000002574_458,710,2347,True
SAMEA4431881,MGYG000002506_1,1194547,MGYG000002515_1,1589349,1591103,False
SAMEA4431881,MGYG000001364_2,269992,MGYG000001306_87,68506,89700,True
SAMEA4431881,MGYG000000653_26,1784,MGYG000001920_56,10079,10930,True
SAMEA4431881,MGYG000002538_1,3372498,MGYG000002477_1,9128,10447,True
SAMEA4431881,MGYG000004599_157,2179,MGYG000003613_79,242,2617,False
SAMEA4431881,MGYG000001374_2,853644,MGYG000003427_94,596,2327,False
SAMEA4431881,MGYG000003765_364,916,MGYG000001920_56,10076,10930,True
SAMEA4431881,MGYG000002825_24,70085,MGYG000002477_1,9118,10441,False
SAMEA4431881,MGYG000002530_1,162904,MGYG000002195_253,613,1699,False
SAMEA4431881,MGYG000000203_31,676,MGYG000001076_165,228,1255,True
SAMEA4431881,MGYG000001374_4,368584,MGYG000003427_94,602,2335,True
SAMEA4431881,MGYG000002478_1,4857207,MGYG000003613_79,242,2615,False
SAMEA4431882,MGYG000001364_2,269991,MGYG000001306_87,68506,89704,True
SAMEA4431882,MGYG000004658_56,2758,MGYG000000273_19,7341,23435,False
SAMEA4431882,MGYG000001820_11,33028,MGYG000000154_1,1906271,1907810,False
SAMEA4431882,MGYG000001820_54,17683,MGYG000000154_1,1906277,1907810,True
SAMEA4431882,MGYG000001374_2,135855,MGYG000003427_94,602,2332,True
SAMEA4431882,MGYG000003820_2,73008,MGYG000000687_263,219,1174,False
SAMEA4431882,MGYG000001374_4,186739,MGYG000003427_94,602,2332,True
SAMEA4431882,MGYG000000203_7,3557,MGYG000001076_165,228,1261,True
SAMEA4431882,MGYG000002840_10,45662,MGYG000003910_30,11353,14085,True
SAMEA4431882,MGYG000001374_4,368588,MGYG000003427_94,602,2332,True
SAMEA4431882,MGYG000001374_5,78811,MGYG000003427_94,604,2332,True
SAMEA4431882,MGYG000001374_2,853648,MGYG000003427_94,600,2331,False
SAMEA4431882,MGYG000000168_5,312884,MGYG000001076_165,228,1259,False
SAMEA4431882,MGYG000000203_5,111946,MGYG000001076_165,229,1261,True
SAMEA4431882,MGYG000001374_3,8930,MGYG000003427_94,600,2330,False
SAMEA4431882,MGYG000001374_3,74850,MGYG000003427_94,600,2331,False
SAMEA4431883,MGYG000001316_6,554429,MGYG000002336_19,6359,7698,False
SAMEA4431883,MGYG000001316_5,58764,MGYG000002336_19,6367,7698,False
SAMEA4431883,MGYG000001316_5,178137,MGYG000002336_19,6368,7697,False
SAMEA4431883,MGYG000001316_5,651235,MGYG000002336_19,6349,7698,False
SAMEA4431883,MGYG000004758_4,49082,MGYG000001056_171,1026,2312,False
SAMEA4431883,MGYG000001316_6,669658,MGYG000002336_19,6359,7697,False
SAMEA4431883,MGYG000001316_4,153050,MGYG000002336_19,6367,7706,True
SAMEA4431883,MGYG000001316_5,266168,MGYG000002336_19,6360,7699,False
SAMEA4431884,MGYG000001087_269,2828,MGYG000001386_4,92991,94600,False
SAMEA4431884,MGYG000001564_53,948,MGYG000000126_3,22148,111204,True
SAMEA4431884,MGYG000003192_180,221,MGYG000002478_1,46220,4229659,True
SAMEA4431887,MGYG000002438_2,923907,MGYG000002033_13,83448,86557,False
SAMEA4431887,MGYG000000203_14,67922,MGYG000001076_165,224,1260,True
SAMEA4431887,MGYG000000179_23,17745,MGYG000001386_18,952,2746,True
SAMEA4431887,MGYG000000289_10,77798,MGYG000004789_86,448,2047,True
SAMEA4431887,MGYG000000203_31,683,MGYG000001076_165,229,1261,True
SAMEA4431887,MGYG000000203_3,243391,MGYG000001076_165,228,1257,False
SAMEA4431888,MGYG000000123_1,100118,MGYG000001199_14,31193,80738,False
SAMEA4431888,MGYG000001367_1,829802,MGYG000000198_13,6717,8622,True
SAMEA4431888,MGYG000000032_10,186479,MGYG000000172_14,34526,80313,False
SAMEA4431888,MGYG000001367_4,303151,MGYG000000198_13,6717,8629,True
SAMEA4431888,MGYG000001367_20,1522,MGYG000000032_3,406846,408511,False
SAMEA4431888,MGYG000000123_4,14052,MGYG000001199_14,31196,80740,True
SAMEA4431888,MGYG000001367_5,20939,MGYG000000198_13,6717,8625,False
SAMEA4431889,MGYG000000003_1,235137,MGYG000003084_128,576,1926,False
SAMEA4431889,MGYG000002504_2,54181,MGYG000002526_2,116313,117926,True
SAMEA4431889,MGYG000000003_1,48629,MGYG000003084_128,574,1926,True
SAMEA4431889,MGYG000000003_6,133347,MGYG000003084_128,569,1871,False
SAMEA4431890,MGYG000003693_51,12592,MGYG000000042_8,6766,9558,True
SAMEA4431891,MGYG000001386_1,63919,MGYG000000172_14,34526,80315,True
SAMEA4431891,MGYG000003683_3,180762,MGYG000001292_1,2383381,2384453,False
SAMEA4431892,MGYG000002527_15,174374,MGYG000002502_56,4426,5688,False
SAMEA4431893,MGYG000002485_3,126434,MGYG000004893_2,138,871,False
SAMEA4431893,MGYG000000071_13,4305,MGYG000003682_57,1829,4155,True
SAMEA4431893,MGYG000000099_9,122207,MGYG000000070_3,80170,81828,True
SAMEA4431893,MGYG000002478_1,861865,MGYG000002549_6,820907,901740,False
SAMEA4431893,MGYG000001546_5,2969106,MGYG000004658_56,1463,13033,False
SAMEA4431893,MGYG000002485_6,26898,MGYG000004893_2,141,871,True
SAMEA4431893,MGYG000002485_1,641868,MGYG000004893_2,138,868,False
SAMEA4431893,MGYG000000225_13,8372,MGYG000003017_28,5671,7335,False
SAMEA4431893,MGYG000004658_68,3589,MGYG000003084_128,573,1929,False
SAMEA4431893,MGYG000000099_2,167193,MGYG000000070_3,80173,81828,False
SAMEA4431894,MGYG000001386_1,1214560,MGYG000000032_3,406847,408513,False
SAMEA4431894,MGYG000000071_13,4298,MGYG000003682_57,1819,4155,True
SAMEA4431894,MGYG000002863_4,8145,MGYG000000070_3,80170,81826,True
SAMEA4431894,MGYG000000099_2,167194,MGYG000000070_3,80174,81829,False
